ID;Data Agendamento;Finalizado?;Data Finalização;Empresa;Contato;Responsável;Descrição da Tarefa
370;10/03/2015 13:00:00;Sim;11/03/2015 18:57:37;Santa Helena;;Victor;Michele Costa disse que vai colocar Regina no circuito para fazermos teste. Cobrar Michele e Regina.
368;10/03/2015 13:00:00;Sim;13/03/2015 19:04:59;Ninfa;;Victor;Ivan visitou Andressa. Conversou, e ela vai passar os produtos para cotação.
323;10/03/2015 13:00:00;Sim;13/03/2015 11:56:25;Ryco Alimentos;;Victor;E-mail enviado para Evanildo, que voltou para empresa, e não é mais Luis. Trabalham com a Ecolab. Ficou de passar por e-mail os produtos que usam da Ecolab.
399;10/03/2015 12:30:00;Sim;13/03/2015 11:53:39;Fundação Salvador Arena;;Victor;Ainda não resolveu nada, e pelo jeito, está enrolado. Acompanhar.
544;10/03/2015 11:00:07;Sim;11/03/2015 12:59:07;Frango Facio;;Victor;Visitar Walter Antonio amanhã cedo.
364;10/03/2015 11:00:00;Sim;11/03/2015 19:50:10;Grill Hall;;Victor;Renan visitou. Dilamar disse que vai passar algumas coisas para a gente. Cobrar.
482;10/03/2015 10:00:23;Sim;11/03/2015 12:48:43;;;Victor;Isabel disse que vai ter uma reunião hoje com Luiz Fernando, e vai saber quando vai começar a utilizar pa produtos. Ligar amanhã.
70;10/03/2015 10:00:00;Sim;11/03/2015 12:45:14;Bispo Alimentos;;Victor;"Distribuidora de José Bonifácio. Ver quando estiver pela região de Rio Preto.
"
385;09/03/2015 18:30:00;Sim;09/03/2015 19:03:02;Yakult;;Victor;"Salustriano está enrolado por enquanto, pois está entrando as 15:00 hrs e saindo à 1:00, e neste horário acontecem muitos procedimentos que impedem receber uma visita.



Pediu para ligar semana que vem, porque aí ele já vai ter a escala, e saber quando ele vai voltar a entrar cedo."
417;09/03/2015 18:05:00;Sim;09/03/2015 18:39:12;;;Victor;Renan fez treinamento. Acompanhar.
507;09/03/2015 18:00:00;Sim;11/03/2015 19:01:30;Coca-Cola (Ribeirão Preto);;Victor;Karina enviou e-mail dizendo para verificar quem é responsável pela homologação com Lucas Amendola, no número (21) 2559-1378
390;09/03/2015 18:00:00;Sim;09/03/2015 18:54:31;Frango Facio;;Victor;"Vitor disse que é tudo por comprar, com Walter Antonio. Foi enviado email para os dois solicitando visita.



Aguardar."
494;09/03/2015 17:00:00;Sim;09/03/2015 17:10:50;Arco-Íris;;Victor;"Compram da Ecolab e Diversey. Já abriram muito para testes, mas como estão trabalhando com poucos funcionários, estão evitando.



Deixar caderno e catálogo para Ana Lúcia. Depois enviar e-mail solicitando visita."
388;09/03/2015 17:00:00;Sim;09/03/2015 15:06:26;Bebidas Poty;;Victor;Está em reunião. Deixei recado.
365;09/03/2015 15:00:00;Sim;09/03/2015 17:12:05;Grupo Ionic;;Victor;Combinado com João Marcelo para quinta-feira.. Só pediu para ligar um pouquinho antes de ir para ver se ele está por lá.
9;09/03/2015 14:00:00;Não;;;;Victor;Contrato com Diversey termina no meio do ano, conforme Osmar informou em 07/10/2014.
393;09/03/2015 13:30:00;Sim;12/03/2015 11:28:26;Laticinios Estrela D Oeste;;Victor;Já visitei ontem e passei cotação. Ligar e não deixar comprar com outro.
438;09/03/2015 13:00:00;Sim;09/03/2015 14:40:59;;;Victor;Ana Carolina tirou dúvidas mas ainda não testou. Ligar e acompanhar.
412;09/03/2015 13:00:00;Sim;09/03/2015 14:30:53;Aladim;;Victor;Ainda não testou os produtos. Está enrolada. Ligar depois.
379;09/03/2015 13:00:00;Sim;09/03/2015 00:26:09;Grill Hall;;Victor;Renan vai visitar amanhã as 10:00.
375;09/03/2015 13:00:00;Sim;09/03/2015 13:39:25;Minalice;;Victor;Visitar quando estiver pela região de Ribeirão Preto
367;09/03/2015 13:00:00;Sim;09/03/2015 13:29:32;Kodilar;;Victor;Ligar no meio da semana para agendar visita.
320;09/03/2015 13:00:00;Sim;09/03/2015 12:47:03;Hospital São Lucas;;Victor;"Conversado com a Eliete. Informou que a lavanderia está bem, e Nestor irá amanhã acompanhar.



Continuar acompanhando para atender o hospital todo."
87;09/03/2015 12:00:00;Sim;09/03/2015 13:26:45;;;Victor;"Samanta informou em 09/10 que tem contrato com a Kimberly Clark por tempo indeterminado, mas faz revisão de preços de dois em dois meses.

Mais próximo do fim do ano vai entrar em contato.





"
453;09/03/2015 11:00:00;Sim;09/03/2015 12:34:36;Grupo Hinomoto;;Victor;"Joel disse que está disposto a receber visita. A pessoa que usa os químicos está de férias e retorna semana que vem. Disse que fica mais fácil receber visita junto desta pessoa.



Foi reencaminhado e-mail de Novembro que estava voltando."
358;09/03/2015 11:00:00;Sim;09/03/2015 18:39:40;;;Victor;e-mail enviado para luiz fernando perguntando quando iniciarão o uso dos produtos. Acompanhar os primeiros processos.
211;09/03/2015 11:00:00;Sim;09/03/2015 11:53:40;;;Victor;Iran informou que a Tyson tem contrato com a Higex até o meio de 2015. Tentar homologar os produtos em Março, falando com o Felipe, ou o Iran. Manter contato.
411;06/03/2015 10:00:00;Sim;09/03/2015 00:15:14;Frango nutribem;;Victor;Passar todas as informações que estão marcadas no caderno.
432;05/03/2015 17:00:00;Sim;09/03/2015 00:23:24;Cory Alimentos;;Victor;Marcado visita para quinta-feira, às 14:00 hrs.
408;05/03/2015 11:40:30;Sim;09/03/2015 00:21:45;Coca-Cola (Ribeirão Preto);;Victor;"Foi deixado caderno e catálogo para Gislaine, que quando conversou por telefone disse que a responsável é a Karina, que estava afastada, e voltaria no dia 09/02.

Parece que eles tem contrato com a Ecolab até o fim do ano."
362;05/03/2015 11:00:00;Sim;09/03/2015 00:16:50;Santa Helena;;Victor;"Conversado com Regina novamente e tudo tem que ser pela Michele Costa no ramal 1185 antes de qualquer coisa. Depois a Regina entra no circuito.



Agendado visita com a Michele Costa na quinta-feira. Michele está passando algumas coisas para Fran, que acabou de entrar na empresa.



VISITAR CEDO!"
402;04/03/2015 19:00:00;Sim;05/03/2015 00:42:51;Frango nutribem;;Victor;Visita marcada para quarta-feira as 16:00
387;04/03/2015 13:00:00;Sim;04/03/2015 13:17:51;;;Victor;Enviado e-mail para Gabriel. Cobrar resposta.
282;04/03/2015 13:00:00;Sim;05/03/2015 00:39:12;Frango Ouro;;Victor;"Informou que o dono é amigo do dono da Quimidet, e fechou contrato com eles. Débora não está satisfeita.



Tentar falar com o dono e fazer trabalho em alguma unidade para ele ter comparativo."
401;03/03/2015 18:00:00;Sim;03/03/2015 13:07:58;Frango Facio;;Victor;Ligar para Victor e agendar visita.
400;03/03/2015 18:00:00;Sim;03/03/2015 19:58:34;Yakult;;Victor;Foi deixado recado. Se ele não retornar, ligar amanhã de novo.
369;03/03/2015 18:00:00;Sim;03/03/2015 16:40:19;Zippy Alimentos;;Victor;Retomar
425;03/03/2015 17:00:00;Sim;03/03/2015 14:55:25;Predilecta;;Victor;Anaille vai passar os produtos que usam e quantidades para eu ver se a gente consegue atendê-los.
445;03/03/2015 13:00:00;Sim;03/03/2015 14:34:06;Grill Hall;;Victor;Dilamar está em viagem. Ligar amanhã.
300;03/03/2015 13:00:00;Sim;03/03/2015 16:50:52;Frigosul;;Victor;"Sr. Paulo está com as atenções todas no frigorífico de Aparecida d&#039;Oeste. Marcela vai deixar recado no Skype amanhã para ver a situação de lá, e quem sabe a gente ter uma oportunidade."
448;03/03/2015 12:00:00;Sim;02/03/2015 20:17:46;Matilat Laticínios;;Victor;Alessandra está afastada. Só volta segunda-feira, dia 02/03
423;03/03/2015 11:30:00;Sim;03/03/2015 13:58:34;Damm Pescados;;Victor;Passar para o Ivan.
404;03/03/2015 11:30:00;Sim;02/03/2015 19:35:18;Kodilar;;Victor;Deixado caderno para Patrícia. Agendar visita.
410;03/03/2015 11:00:00;Sim;03/03/2015 13:50:17;Fundação Salvador Arena;;Victor;Vai resolver esta questão semana que vem. Acompanhar.
405;03/03/2015 11:00:00;Sim;03/03/2015 17:10:56;Grupo Ionic;;Victor;Davi pediu para ligar amanhã de manhã para combinar com o João Marcelo.
433;03/03/2015 10:00:00;Sim;03/03/2015 12:58:55;Matilat Laticínios;;Victor;Alessandra entra as 7:00 ligar neste horário.
420;02/03/2015 18:30:00;Sim;02/03/2015 20:11:12;Yakult;;Victor;Não respondeu e-mail. Liguei cedo e ele está entrando só as 15:00 hrs.
397;02/03/2015 13:00:00;Sim;02/03/2015 15:22:16;;;Victor;"Deixei recado novamente.



Ficar em cima."
281;02/03/2015 13:00:00;Sim;02/03/2015 19:54:41;;;Victor;Enviado e-mail perguntando sobre como está o processo. Se ele não responder, acompanhar e ligar.
336;02/03/2015 12:50:51;Sim;02/03/2015 19:52:59;Vigor;;Victor;Deixado caderno e catálogo na portaria. Está com iso 9000 e com pessoas de ferias. Ligar no final de fevereiro.
434;02/03/2015 12:00:00;Sim;02/03/2015 20:04:01;Grupo Hinomoto;;Victor;retomar
424;02/03/2015 11:00:00;Sim;02/03/2015 19:37:05;Grupo Ionic;;Victor;A ligação com Davi caiu. Tentar novamente.
237;02/03/2015 11:00:00;Sim;02/03/2015 19:19:49;Santa Helena;;Victor;Conversado com a Regina (Qualidade) em 25/11, e foi informado que só vão ver as questões sobre produtos  químicos em Março de 2015. Disse que deve-se entrar em contato com Michele Costa antes de tudo, e a própria Michele a envolverá na situação em determinados momentos.
213;02/03/2015 11:00:00;Sim;02/03/2015 19:30:49;Bom Peixe Pescados;;Victor;Tassiana tinha acabado de fazer um treinamento com o pessoal da LimSept. Eles vão inicar um novo projeto, e ela quer aguardar para ver resultados. É capaz de em Março este treinamento já ter terminado, e os resultados demonstrados. Tentar conseguir uma oportunidade aí.
325;28/02/2015 19:00:00;Sim;02/03/2015 19:14:27;Special Dog;;Victor;"Vanio informou que o responsável pela higienização é Thiago. Foi enviado e-mail para Jose Adelino encaminhar ao Thiago.



Ligar para agendar visita."
267;28/02/2015 16:00:00;Sim;02/03/2015 18:46:03;Tirolez;;Victor;"Enviado e-mail para Amanda de compras, que fica em São Paulo.



Já foi conversado com Natalia, da qualidade, e compram da Mundial e da Ecolab."
441;28/02/2015 15:00:00;Sim;02/03/2015 18:57:45;Rocha Pan;;Victor;Simone vai falar com a Bete.
403;28/02/2015 13:00:00;Sim;02/03/2015 17:57:01;Pão de Queijo e Cia;;Victor;Enviado e-mail novamente. Ficar em cima.
180;28/02/2015 11:00:00;Sim;02/03/2015 17:42:52;;;Victor;"Conversei com Suelen, ela disse que é a responsável sim, mas agora é contrato global fechado na Colômbia.



O contrato termina em Outubro de 2016. Enviei e-mail com catálogo e pedi uma oportunidade para alguma situação específica. Manter contato e esperar até 2016."
172;28/02/2015 11:00:00;Sim;02/03/2015 18:00:08;Kopenhagen;;Victor;E-mail enviado perguntando se tem alguma previsão de visita. Acompanhar.
264;23/02/2015 17:55:32;Sim;02/03/2015 17:30:19;;;Victor;Agora em Janeiro ainda não viu. Vai tentar ver. Acompanhar
314;23/02/2015 13:00:00;Sim;02/03/2015 17:25:24;United Mills (Trio Alimentos);;Victor;Enviado boletins técnicos para Nathalia (quem faz a homologação dos produtos). Acompanhar.
422;23/02/2015 12:00:00;Sim;02/03/2015 16:48:05;;;Victor;Conversei com Virginia, e disse que estão bem enroladas, e pediu para ligar daqui umas duas semanas.
342;20/02/2015 12:00:00;Sim;02/03/2015 17:27:29;New Millen;;Victor;Fabiana disse que o processo está parado porque a diretoria está resolvendo outras coisas. Pediu para ligar daqui duas semanas para ver se já conseguiu ver isso.
288;20/02/2015 12:00:00;Sim;04/02/2015 16:50:28;New Millen;;Victor;Fabiana disse que o processo está parado porque a diretoria está resolvendo outras coisas. Pediu para ligar daqui duas semanas para ver se já conseguiu ver isso.
413;19/02/2015 12:30:00;Sim;02/03/2015 16:29:08;;;Victor;Teste aprovado. Acompanhar para participar de cotação.
443;19/02/2015 12:00:00;Sim;02/03/2015 17:06:06;Nestlé Purina PetCare;;Victor;"Enviado e-mail para odelco.balieiro@br.nestle.com, que foi informado por Eloisa, no número (11) 5515-8500.



Achei no Google que Odelço participou de um workshop na Fundação Salvador Arena. Não largar nunca!"
307;18/02/2015 12:00:00;Sim;02/03/2015 14:49:40;Ultrapan;;Victor;"Tem contrato com a Ecolab até o fim de 2015.



Já conversado e passado e-mail com catálogo para rodrigo.bresil@ultrapan.com.br



Agendar para levar amostras e passar cotação de produtos."
392;18/02/2015 10:45:00;Sim;27/02/2015 12:34:26;Aladim;;Victor;Entreguei produtos. Acompanhar para ver aprovação de teste.
106;18/02/2015 09:00:00;Sim;02/03/2015 14:28:38;;;Victor;Ver se abre uma brexa para teste este ano.
352;17/02/2015 12:00:00;Sim;02/03/2015 14:17:53;;;Victor;Enviado e-mail para Bete com boletins técnicos e catálogo. Acompanhar.
340;17/02/2015 12:00:00;Sim;02/03/2015 14:22:21;Damm Pescados;;Victor;Enviado e-mail com cotação. Acompanhar.
353;16/02/2015 12:00:00;Sim;02/03/2015 14:11:02;;;Victor;Visitar.
372;16/02/2015 10:30:00;Sim;27/02/2015 12:37:45;D'Guste;;Victor;Amostras já deixadas. Ver se gostou.
245;16/02/2015 10:30:00;Sim;02/03/2015 14:10:25;Pão de Queijo do Maestro;;Victor;Alan pediu para ligar perto do fim do mês, porque ele quer encerrar contrato antes de testar outra empresa. Está bem satisfeito com a empresa atual.
268;16/02/2015 10:00:00;Sim;02/03/2015 13:42:28;;;Victor;Marcio informou que ainda não testou os produtos. Vai testar agora em Fevereiro.
99;16/02/2015 09:30:02;Não;;Stj Agropecuaria;;Victor;Ligar leandro 
427;15/02/2015 10:30:00;Sim;02/03/2015 13:39:37;Bebidas Poty;;Victor;Visitar
309;15/02/2015 10:00:00;Sim;02/03/2015 14:57:53;Predilecta;;Victor;"Compravam da New Drop, mas estão em redução de custos, e estão comprando quinzenalmente por uma empresa de Matão, para atingir o pedido mínimo.



Enviei e-mail com catálogo, e já havia deixado caderno e cartão na portaria. Agendar visita para a semana que vem."
254;15/02/2015 10:00:00;Sim;02/03/2015 13:58:26;Frango nutribem;;Victor;"Enviado e-mail para Rafael solicitando os produtos que querem que teste. Compram da New Drop e diretor tem resistência a troca.

Trabalhar para mudar isso. Visitar quando estiver por Rio Preto"
429;13/02/2015 12:30:00;Sim;27/02/2015 17:15:21;;;Victor;Liguei, Gabriel está em reunião. Deixei recado.
439;13/02/2015 12:00:00;Sim;27/02/2015 17:19:09;Cory Alimentos;;Victor;Suelen está em treinamento. Já foi deixado caderno e cartão. Ligar semana que vem, pois está em treinamento.
240;13/02/2015 10:25:45;Sim;02/03/2015 12:55:41;Zinho Pão de Alho;;Victor;Está enrolado agora no fim do ano. Disse que falou isso até para um distribuidor da Diversey (acho que Higiplus), e vai conseguir ver estas questões depois de Janeiro.
312;12/02/2015 13:00:00;Sim;27/02/2015 12:25:36;Fundação Salvador Arena;;Victor;Renan vai acompanhar o teste do secante e do detergente para máquina.
442;12/02/2015 12:00:00;Sim;12/02/2015 12:29:07;Nestlé Purina PetCare;;Victor;Tentar conversar com Odelcio Balieiro, que está na Bahia esta semana.
406;12/02/2015 12:00:00;Sim;27/02/2015 12:11:45;Yakult;;Victor;"E-mail enviado perguntando data para a visita.



Acompanhar."
301;12/02/2015 12:00:00;Sim;12/02/2015 11:37:47;;;Victor;Pessoal da controladoria ainda não analisou. Ir ligando para acompanhar.
270;12/02/2015 12:00:00;Sim;12/02/2015 11:46:32;Laticinios Estrela D Oeste;;Victor;Laércio disse que vai cotar produtos lá para o dia 15. Ligar para cotar com a gente.
377;12/02/2015 10:00:00;Sim;27/02/2015 12:05:38;Matilat Laticínios;;Victor;Visitar Alessandra
318;12/02/2015 10:00:00;Sim;27/02/2015 12:03:03;Suiba Frigorifico;;Victor;"Rodrigo informou que 80% do consumo deles é de clorado. Pediu 5L de detergente clorado para testar. Visitar já levando a amostra.

"
407;12/02/2015 09:15:00;Sim;12/02/2015 11:24:57;D'Guste;;Victor;Deixar amostra de produtos cedinho.
277;11/02/2015 12:00:00;Sim;12/02/2015 00:09:50;;;Victor;"Nadia disse que está testando os produtos. No sabonete bactericida teve crescimento de duas colonias de bactérias (o que para ela é pouco), e o Pro HA ALC funcionou bem.



Acompanhar."
350;10/02/2015 12:00:00;Sim;02/03/2015 14:51:40;Grill Hall;;Victor;Disse que a outra empresa que nunca deu problema, está começando a dar problemas. Parece interessado em testar no Grill Hall, ou no outro bar que eles vão abrir daqui 40 dias. Acompanhar para ver se não quer começar no Grill Hall.
341;09/02/2015 12:00:00;Sim;02/03/2015 12:52:05;Frimesa - Medianeira;;Victor;Já foi visitado. Fazer acompanhamento para realizar teste na lavanderia, ou se conseguir, na produção.
283;06/02/2015 20:00:00;Sim;12/02/2015 00:00:06;Aladim;;Victor;Nota fiscal emitida. Retirar produtos para realizar teste.
271;06/02/2015 15:00:00;Sim;11/02/2015 23:58:47;;;Victor;Ver se saboneteiras já chegaram e produtos foram desenvolvidos.
304;06/02/2015 12:00:00;Sim;11/02/2015 23:50:24;D'Guste;;Victor;A visita já foi feita. Vilma informou que até amanhã já vai passar e-mail com os produtos que utiliza, e assim, fazer testes.
274;06/02/2015 12:00:00;Sim;27/02/2015 11:58:09;Cutrale Sucocítrico;;Victor;Encaminhado e-mail para Renan, para fazer cadastro de fornecedor. Ver se já está tudo ok.
371;06/02/2015 11:00:00;Sim;11/02/2015 23:48:47;;;Victor;Treinamento marcado para terça-feira. Agilizar o pulverizador costal
378;06/02/2015 10:00:00;Sim;11/02/2015 23:47:55;Rocha Pan;;Victor;"Simone disse que iam fazer o pedido, mas não conseguiram falar comigo.



Simone vai falar com a Bete amanhã, dia 06/02."
324;05/02/2015 12:00:00;Sim;02/03/2015 12:50:29;C-Vale;;Victor;"Já conversado e combinado de agendar testes.



Quando Renan e Ivan estiverem testando no Larissa, vão passar por lá para testar ou só visitar. Acompanhar para ver se consegue direto o teste."
205;05/02/2015 12:00:00;Sim;05/02/2015 19:13:29;Cory Alimentos;;Victor;Conversei novamente com Suelen, ela ficou de responder email para eu levar os produtos para ela testar quando eu estiver por Barretos.
347;05/02/2015 10:00:00;Sim;05/02/2015 19:12:00;;;Victor;Assim que a bomba chegar, fazer treinamento
345;05/02/2015 10:00:00;Sim;02/03/2015 12:48:12;Ninfa;;Victor;"Enviado e-mail para Adilson, pois quando liguei, ele estava na produção, e pediu e-mail.



Ligar de novo se ele não responder."
335;05/02/2015 10:00:00;Não;;Ninfa;;Victor;"Enviado e-mail para Adilson, pois quando liguei, ele estava na produção, e pediu e-mail.



Ligar de novo se ele não responder."
279;04/02/2015 18:40:38;Sim;04/02/2015 13:22:18;Pif Paf (Visconde do Rio Branco);;Victor;Enviar email com catálogo para Kharen Fonseca. Contrato com empresa local termina em Maio. Ligar em Abril para ir aprovando os produtos.
331;04/02/2015 11:00:00;Sim;05/02/2015 18:56:54;Rocha Pan;;Victor;Não foi trabalhar hoje. Ligar amanhã.
265;04/02/2015 11:00:00;Sim;05/02/2015 18:55:57;Aqualav;;Victor;Conversar com Priscila (Qualidade) ou alguém de compras e iniciar conversa.
219;04/02/2015 10:00:00;Sim;04/02/2015 16:42:27;;;Victor;Bianca vai cotar produtos até o fim do mês. Vai fazer uma compra para teste e ver se o produto rende mais. Fazer ela pedir em valores, e nós levamos os produtos.
119;04/02/2015 09:00:00;Sim;05/02/2015 18:49:55;;;Victor;"Conversado em 07/11/2014. Já fizeram um trabalho para testar novos fornecedores em Maio. Agora no fim do ano é muito corrido, e a partir de Fevereiro é capaz de abrirem para testes novamente.



Ligar."
198;03/02/2015 18:15:00;Sim;04/02/2015 19:01:22;Pão de Queijo e Cia;;Victor;Mais fácil encontrar a Carla após as 16:00 hrs. Ligar.
286;03/02/2015 18:00:00;Sim;04/02/2015 14:14:02;Aladim;;Victor;Enviado e-mail solicitando dados cadastrais para amostra. Acompanhar.
343;03/02/2015 15:00:00;Sim;04/02/2015 18:42:54;Suiba Frigorifico;;Victor;"Foi deixado caderno e cartão para o dono (Rodrigo).



Entrar em contato para ver se recebeu e agendar visita."
344;03/02/2015 12:00:00;Sim;04/02/2015 17:40:03;;;Victor;Enviado e-mail com catálogo. Acompanhar.
319;03/02/2015 12:00:00;Sim;04/02/2015 17:38:41;Frango Ouro;;Victor;Enviado e-mail perguntando se já recebeu as cotações de todos os fornecedores. Tentar agendar teste.
303;03/02/2015 12:00:00;Sim;05/02/2015 18:39:47;Bimbo;;Victor;Nivaldo disse que a concorrência é feita por compras, com Antonio Carvalho. Ligar para comprar e iniciar processo.
284;03/02/2015 12:00:00;Sim;03/02/2015 16:08:31;Ultrapan;;Victor;"Tem contrato com a Ecolab até o fim de 2015.



Já conversado e passado e-mail com catálogo para rodrigo.bresil@ultrapan.com.br



Agendar para levar amostras e passar cotação de produtos."
275;03/02/2015 12:00:00;Sim;04/02/2015 18:04:01;Cutrale Sucocítrico;;Victor;Foi deixado caderno e AB-AL 200 em 30/01/15. Eric falou para conversar com Fernando Capi, de compras, para vender produtos.
339;03/02/2015 10:00:00;Sim;03/02/2015 15:31:32;;;Victor;Ver se pessoal da controladoria já analisou custos.
310;03/02/2015 10:00:00;Sim;04/02/2015 16:58:27;Frigosul;;Victor;Visitar quando estiver pela região.
299;03/02/2015 10:00:00;Sim;04/02/2015 17:31:43;D'Guste;;Victor;Vilma pediu para visitar quando estiver pela região. 
297;03/02/2015 10:00:00;Sim;04/02/2015 17:36:49;Laticinios Estrela D Oeste;;Victor;Entreguei caderno. Laércio disse que vai comprar com a gente. Manter contato para um dia ele comprar.
295;03/02/2015 10:00:00;Sim;03/02/2015 16:07:24;Doces Covizzi;;Victor;Agendar quando souber a data que vai para Rio Preto.
243;03/02/2015 10:00:00;Sim;04/02/2015 16:44:41;Grill Hall;;Victor;"Disse que fechou com outra empresa antes de testarmos. Tinhamos produto melhor, preço melhor. TUDO!



Tentar vender em alguma outra unidade..."
196;03/02/2015 10:00:00;Sim;01/02/2015 23:21:52;Laticinios Estrela D Oeste;;Victor;Manter contato com Laércio
174;03/02/2015 10:00:00;Sim;04/02/2015 13:58:23;Ryco Alimentos;;Victor;Luis encaminhou catálogo para a Téc. de Segurança de alimentos e ainda não teve resposta. Disse que quando tiver cotação de produtos vai falar com a gente, mas deixou aberto a um agendamento de visita. Ligar quando puder visitar.
41;03/02/2015 09:00:32;Sim;03/02/2015 16:04:55;CarolPan;;Victor;Descobrir tudo
13;03/02/2015 09:00:32;Sim;03/02/2015 15:44:59;Nosso Tempero;;Victor;Tudo
348;02/02/2015 12:00:00;Sim;05/02/2015 18:38:35;Yakult;;Victor;Enviado e-mail com valores aos equivalente da Diversey, conforme solicitado em visita. Acompanhar para agendar testes.
327;02/02/2015 12:00:00;Sim;04/02/2015 13:22:14;Pif Paf (Visconde do Rio Branco);;Victor;Alexandre, que é o responsável por isso estava viajando hoje, e Ana Claudia não conseguiu ver. Entrar em contato cobrando amanhã se puder.
326;02/02/2015 12:00:00;Sim;03/02/2015 11:28:20;;;Victor;Leonardo está de férias. Ligar depois do dia 25/01.
250;02/02/2015 12:00:00;Sim;04/02/2015 16:49:27;New Millen;;Victor;Cotação enviada por Renan para entregar em mãos. Acompanhar.
149;02/02/2015 12:00:00;Sim;02/02/2015 00:09:12;Aladim;;Victor;Respondido e-mail da Geisa. Tentar visitar quando estiver por Rio Preto.
317;02/02/2015 10:30:00;Sim;03/02/2015 19:20:14;Special Dog;;Victor;Natalia informou que o responsável é Vanio. Já foi deixado caderno e catálogo. Ligar para ele.
251;02/02/2015 10:30:00;Sim;04/02/2015 16:46:27;Fundação Salvador Arena;;Victor;"Vai começar a fazer o levantamento dos produtos agora. Em janeiro a Pamela ou Cristina de compras vão entrar em contato para fazer cotação.

Ligar para Pamela ou Cristina"
321;02/02/2015 10:00:00;Sim;11/03/2015 12:55:07;Laticínios Tirolez;;Victor;"Conversado com Natalia na fábrica em Monte Aprazível.



Renan vai conversar com Amanda, de compras, no endereço &quot;Rua Quitanduba, 400 - Caxingui - São Paulo - Brasil - CEP 05516-030&quot;"
262;02/02/2015 09:30:00;Sim;03/02/2015 19:30:44;Hospital São Lucas;;Victor;Acompanhar todos os dias.
48;02/02/2015 09:00:00;Sim;03/02/2015 11:21:42;Suiba Frigorifico;;Victor;Visitar quando estiver por Rio Preto
199;01/02/2015 10:45:24;Sim;01/02/2015 23:50:23;Cutrale Sucocítrico;;Victor;Tem produto em estoque. Vai testar o que tem para ver se funciona. Vai começar a limpeza daqui duas ou três semanas. Acompanhar.
249;30/01/2015 12:00:00;Sim;03/02/2015 11:19:52;;;Victor;Teste agendado para 09/02. Solicitar quantidades e saboneteiras.
316;29/01/2015 10:30:00;Sim;01/02/2015 23:47:33;Laticínios Tirolez;;Victor;Ligar, encontrar a pessoa da qualidade e visitar.
27;29/01/2015 10:00:00;Sim;01/02/2015 23:20:43;Frigorífico Olhos d'Agua;;Victor;Agendar visita
78;29/01/2015 09:45:00;Sim;01/02/2015 23:08:59;Frigol;;Victor;TUDO
355;27/01/2015 12:30:00;Sim;29/01/2015 12:09:39;Vigor;;Victor;Estava em reunião, pediu para enviar e-mail. E-mail com catálogo enviado.
308;27/01/2015 12:00:00;Sim;29/01/2015 12:08:22;;;Victor;O pessoal da controladoria está analisando os custos. Vai dar retorno semana que vem.
272;27/01/2015 12:00:00;Sim;29/01/2015 12:09:11;;;Victor;Leonardo está de férias. Ligar depois do dia 25/01.
291;26/01/2015 12:35:32;Sim;01/02/2015 22:46:21;Special Dog;;Victor;Deixado caderno e catálogo. Ligar para natalia.
302;26/01/2015 12:00:00;Sim;29/01/2015 12:06:03;Frimesa - Medianeira;;Victor;Mandar e-mail antes de ir para região e visitar.
313;26/01/2015 11:00:00;Sim;29/01/2015 12:04:56;;Gabriel Freitas;Renan;23/01/2015 Liguei para Gabriel está em reunião provavelmente o dia inteiro
334;23/01/2015 12:00:00;Sim;23/01/2015 13:56:18;United Mills (Trio Alimentos);;Victor;Enviado e-mail com catálogo. Acompanhar.
356;23/01/2015 10:00:00;Sim;23/01/2015 14:03:20;;;Victor;Disse que está interessado em testar o alcool 70 espuma.
287;23/01/2015 01:59:59;Sim;22/01/2015 19:31:15;Pif Paf (Visconde do Rio Branco);;Victor;Ana Claudia disse que a pessoa responsável pelos produtos saiu da empresa e elaestá pegando agora. Entrar em contato para agendar visita e saber tudo.
306;22/01/2015 18:00:00;Sim;23/01/2015 13:13:17;Vigor;;Victor;Falar com Paulo e pegar as informações.
190;22/01/2015 18:00:00;Sim;29/01/2015 00:31:34;;;Victor;Conversar com Rúbia sobre aquisição de produtos e tudo mais
351;21/01/2015 12:00:00;Sim;30/05/2015 17:34:11;Bel chocolates;;Renan;16/01/2015 enviado catalogo por e-mail para Aline ( Qualidade)
329;21/01/2015 12:00:00;Não;;Rb Garca Alimentos;;Renan;16/01/2015 enviado catalogo por e-mail para Aline ( qualidade) qualidade@rbalimentos.com.br
294;21/01/2015 12:00:00;Sim;22/01/2015 19:31:29;Pif Paf (Visconde do Rio Branco);;Victor;Ligar amanhã e tentar falar com a Ana Claudia. Hoje é feriado.
354;20/01/2015 12:00:00;Não;;TonyKelly Doces;;Renan;16/01/2015 enviado catalogo por e-mail para Isabel ( qualidade) comercial@docestonykelly.com.br
229;20/01/2015 12:00:00;Não;;Jumirim Frigorifico;;Renan;Vinha conversando com a Gislaine desde Outubro / Setembro , ela se desligou da empresa , conversei com a Camila no dia 15/01/2015 e ela me disse para entrar em contato com Marcio que volta de férias no dia 19/01/15 
218;20/01/2015 12:00:00;Não;;Mn Propolis;;Renan;16/01/2015 enviado catalogo por e-mail compras@mnpropolis.com.br - a/c Srta Noemi
200;20/01/2015 12:00:00;Não;;Macarrão Siena;;Renan;16/01/2015 enviado catalogo por e-mail para Marcelo ( Qualidade)
