ID;Nome;Nome Fantasia;Razão Social;CNPJ;Telefone;Celular;E-mail;WhatsApp;Website;Endereço Completo;Rua;Número;Complemento;Bairro;Cidade;Estado;CEP;Setor;Categoria;Responsável;Data Cadastro;Total Histórico;Total Negócios;Descrição
2691;Riana Henrique Teixeira;Riana Henrique Teixeira;;;;;;;;Higienópolis, 646, Higienopolis, 01238000;Higienópolis;646;;Higienopolis;;;01238000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
33;Ricaeli Alimentos;Ricaeli Alimentos;;;(11) 46718888;;garantiadaqualidade@ricaeli.com.br;;;Av ver. Jose donato, 530;Av ver. Jose donato;530;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;06/07/2015 22:40;0;0;Tratado com a Karine da qualidade, acabam de validar os processos de higienizaçao com a Pluron 02.07
2626;Ricardo Batista;Ricardo Batista;;;(1) 14577-0399;;;;;Embaixador Pedro De Toledo, 87, Centro, 09010050;Embaixador Pedro De Toledo;87;;Centro;;;09010050;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2504;Risa Adm. De Res. A1 Engenharia;Risa Adm. De Res. A1 Engenharia;;;(4) 13641-3189;;;;;Ladislau Gembaroski, 1001, Thomaz Coelho, 83707090;Ladislau Gembaroski;1001;;Thomaz Coelho;;;83707090;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2728;Risa Adm. De Res. - Rc Magius;Risa Adm. De Res. - Rc Magius;;;(4) 13641-3189;;;;;Tijucas Do Sul, 388, Afonso Pena, 83045050;Tijucas Do Sul;388;;Afonso Pena;;;83045050;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2622;Risa Class - Sta Rosa Do Viterbo;Risa Class - Sta Rosa Do Viterbo;;;(4) 13641-3189;;;;;Pavimentacao Asfaltica, 322, Fazenda Amalia, 14270000;Pavimentacao Asfaltica;322;;Fazenda Amalia;;;14270000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
395;Risk Alimentos;Risk Alimentos;;;(11) 46151500;;jabades@cotiaempresarial.com.br;;;Rua Vasco Massafeli, , 1000, Faxinal, SP;Rua Vasco Massafeli, ;1000;;;Faxinal;SP;;Geral / Outros;Sem Categoria;Não Atribuído;28/05/2015 19:04;5;0;
2640;Risotolandia - Abbott;Risotolandia - Abbott;;;(4) 13641-3189;;;;;Michigan 735, 735, Cidade Monções, 04566905;Michigan 735;735;;Cidade Monções;;;04566905;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2681;Risotolandia Abbott Belo Horizonte;Risotolandia Abbott Belo Horizonte;;;(4) 13641-3189;;;;;Professor José Vieira De Mendonça, 1301, Engenho Nogueira, 31310260;Professor José Vieira De Mendonça;1301;;Engenho Nogueira;;;31310260;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2566;Risotolandia Abbott Jacarepagua;Risotolandia Abbott Jacarepagua;;;(4) 13641-3189;;;;;Dos Bandeirantes 2400, 2400, Taquara, 22710907;Dos Bandeirantes 2400;2400;;Taquara;;;22710907;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2654;Risotolandia - Almoxarifado Cpda - Arauc;Risotolandia - Almoxarifado Cpda - Arauc;;;(4) 13641-3189;;;;;Luiz Franceschi, 697, Thomaz Coelho, 83707072;Luiz Franceschi;697;;Thomaz Coelho;;;83707072;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2511;Risotolandia - Amcor;Risotolandia - Amcor;;;;;;;;João Ramalho, 964, Vila Noemia, 09371902;João Ramalho;964;;Vila Noemia;;;09371902;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2587;Risotolandia - Anaconda;Risotolandia - Anaconda Nao Usar;;;(4) 13641-3189;;;;;Engenheiro Leao Sounis, 320, Jardim Botanico, 82590300;Engenheiro Leao Sounis;320;;Jardim Botanico;;;82590300;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2674;Risotolandia - Anaconda Curitiba;Risotolandia - Anaconda Curitiba;;;;;;;;Engenheiro Leao Sounis, 320, Jardim Botanico, 08210020;Engenheiro Leao Sounis;320;;Jardim Botanico;;;08210020;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2680;Risotolandia - Anaconda Jaguare;Risotolandia - Anaconda Jaguare;;;(4) 13641-3189;;;;;Venceslau De Queirós 45, 45, Jaguare, 05323904;Venceslau De Queirós 45;45;;Jaguare;;;05323904;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2535;Risotolandia - Araucaria;Risotolandia - Araucaria;;;;;;;;Luiz Franceschi, 657, Thomaz Coelho, 83707072;Luiz Franceschi;657;;Thomaz Coelho;;;83707072;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2133;Risotolandia - Bemis;Não Usar Risotolandia - Bemis;;;;;;;;João Ramalho, 964, Vila Noemia, 07250130;João Ramalho;964;;Vila Noemia;;;07250130;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2765;Risotolandia - Brafer;Risotolandia - Brafer;;;(4) 13641-3189;;;;;Das Araucárias, 40, Barigui, 83707642;Das Araucárias;40;;Barigui;;;83707642;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2573;Risotolandia - Brusque;Risotolandia - Brusque;;;(4) 13641-3189;;;;;Ivo Silveira, 2480, Volta Grande, 88355202;Ivo Silveira;2480;;Volta Grande;;;88355202;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2567;Risotolandia - Camb;Risotolandia - Camb;;;(4) 13641-3189;;;;;Maurício Francisco Klabin, 307, Vila Mariana, 04120020;Maurício Francisco Klabin;307;;Vila Mariana;;;04120020;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2729;Risotolandia - Cd Somos;Risotolandia - Cd Somos;;;(4) 13641-3189;;;;;Pres. Dutra, 670, Eugênio De Mello, 12247000;Pres. Dutra;670;;Eugênio De Mello;;;12247000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2617;Risotolandia - Cd Sp;Risotolandia - Cd Sp;;;(4) 13641-3189;;;;;Arthemio Dionizio Da Costa, 364, Jardim Alvorada, 06612280;Arthemio Dionizio Da Costa;364;;Jardim Alvorada;;;06612280;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2656;Risotolandia - Conduspar;Risotolandia - Conduspar;;;(4) 13641-3189;;;;;Doutor Murici, 4000, Costeira, 83015290;Doutor Murici;4000;;Costeira;;;83015290;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2744;Risotolandia Cozinha;Risotolandia Cozinha;;;(4) 13641-3189;;;;;Luiz Franceschi, 697, Thomaz Coelho, 83707072;Luiz Franceschi;697;;Thomaz Coelho;;;83707072;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2637;Risotolandia - Duque De Caxias;Risotolandia - Duque De Caxias;;;(4) 13641-3189;;;;;Kennedy, 100, Parque Boa Vista Ii, 25085370;Kennedy;100;;Parque Boa Vista Ii;;;25085370;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2745;Risotolandia - Escola Cedup Abilio Paulo;Risotolandia - Escola Cedup Abilio Paulo;;;(4) 13641-3189;;;;;Universitária, 345, Universitário, 88806000;Universitária;345;;Universitário;;;88806000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2632;Risotolandia - Fca;Risotolandia - Fca;;;(4) 13641-3189;;;;;Hasdrúbal Bellegard, 739, Cidade Industrial, 81460120;Hasdrúbal Bellegard;739;;Cidade Industrial;;;81460120;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2755;Risotolandia - Franklin;Risotolandia - Franklin;;;(4) 13641-3189;;;;;Hans Dieter Schmidt, 1501, Zona Industrial Norte, 89219504;Hans Dieter Schmidt;1501;;Zona Industrial Norte;;;89219504;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2572;Risotolandia - Frigorifico;Risotolandia - Frigorifico;;;(4) 13641-3189;;;;;Luiz Franceschi, 657, Thomaz Coelho, 83707072;Luiz Franceschi;657;;Thomaz Coelho;;;83707072;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2709;Risotolandia - Gelopar;Risotolandia - Gelopar;;;(4) 13641-3189;;;;;Doutor Eli Volpato, 250, Chapada, 83707746;Doutor Eli Volpato;250;;Chapada;;;83707746;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2576;Risotolândia Grupo;Risotolândia Grupo;;;;;;;;João Ramalho, 964, Vila Noemia, 07250130;João Ramalho;964;;Vila Noemia;;;07250130;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2695;Risotolandia - Hosp. S. Conceicao - Covi;Risotolandia - Hosp. S. Conceicao - Covi;;;(4) 13641-3195;;;;;Marechal Deodoro, 1187, Benfica, 60020061;Marechal Deodoro;1187;;Benfica;;;60020061;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2726;Risotolandia - Hospital Santa Virginia;Risotolandia - Hospital Santa Virginia;;;(4) 13641-3189;;;;;Conselheiro Cotegipe, 271, Brás, 03015000;Conselheiro Cotegipe;271;;Brás;;;03015000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2664;Risotolandia - Hospital Sjp;Risotolandia - Hospital Sjp;;;(4) 13641-3189;;;;;Passos De Oliveira, 1101, Centro, 83030720;Passos De Oliveira;1101;;Centro;;;83030720;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2651;Risotolandia - Hot Box;Risotolandia - Hot Box;;;(1) 11111-1111;;;;;Luiz Franceschi, 697, Thomaz Coelho, 83707072;Luiz Franceschi;697;;Thomaz Coelho;;;83707072;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2613;Risotolandia - Imcopa;Risotolandia - Imcopa;;;(4) 14121-9685;;;;;Das Araucárias, 5899, Thomaz Coelho, 83707000;Das Araucárias;5899;;Thomaz Coelho;;;83707000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2756;Risotolandia - Instituto Core;Risotolandia - Instituto Core;;;(4) 13641-3189;;;;;Luiz Franceschi, 657, Thomaz Coelho, 83707072;Luiz Franceschi;657;;Thomaz Coelho;;;83707072;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2528;Risotolandia  - Juiz De Fora;Risotolandia  - Juiz De Fora;;;(4) 13641-3189;;;;;Presidente Juscelino Kubitscheck, 273, Industrial, 36081000;Presidente Juscelino Kubitscheck;273;;Industrial;;;36081000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2748;Risotolandia Marp;Risotolandia Marp;;;;;;;;Bahia, 7680, Salto Weissbach, 89032002;Bahia;7680;;Salto Weissbach;;;89032002;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2633;Risotolandia - Minas I;Risotolandia - Minas I;;;0000-0000;;;;;Antônio De Albuquerque, 1200, Lourdes, 30112015;Antônio De Albuquerque;1200;;Lourdes;;;30112015;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2546;Risotolandia - Minas Ii;Risotolandia - Minas Ii;;;(4) 13641-3189;;;;;Oriente, 827, Serra, 30220270;Oriente;827;;Serra;;;30220270;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2601;Risotolandia - Minorgan;Risotolandia - Minorgan;;;(4) 13641-3189;;;;;Estrada Vitoria De Sao Pedro, 685, Mandaguari, 86975000;Estrada Vitoria De Sao Pedro;685;;Mandaguari;;;86975000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2670;Risotolandia - Neodent;Risotolandia - Neodent;;;(4) 13641-3189;;;;;Juscelino Kubitschek De Oliveira, 3291, Cidade Industrial, 81270200;Juscelino Kubitschek De Oliveira;3291;;Cidade Industrial;;;81270200;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2614;Risotolandia - Nicoletti;Risotolandia - Nicoletti;;;(4) 13641-3189;;;;;Unitika, 365, Jardim Helena, 13477260;Unitika;365;;Jardim Helena;;;13477260;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2777;Risotolandia Nilko;Risotolandia Nilko;;;(4) 13641-3018;;;;;Maringá, 1900, Emiliano Perneta, 83325360;Maringá;1900;;Emiliano Perneta;;;83325360;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2507;Risotolandia - Ovd;Risotolandia - Ovd;;;(4) 13641-3189;;;;;Luiz Franceschi, 697, Thomaz Coelho, 83707072;Luiz Franceschi;697;;Thomaz Coelho;;;83707072;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2547;Risotolandia - Palladium;Risotolandia - Palladium;;;(4) 13641-3189;;;;;Presidente Kennedy 4121, 4121, Portão, 80610905;Presidente Kennedy 4121;4121;;Portão;;;80610905;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2703;Risotolandia - Posigraf;Risotolandia - Posigraf;;;(4) 13641-3140;;;;;Senador Accioly Filho, 511, Cidade Industrial, 81310000;Senador Accioly Filho;511;;Cidade Industrial;;;81310000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2594;Risotolandia - Praia Club;Risotolandia - Praia Club;;;(4) 13641-3189;;;;;Primo Crosara, 291, Patrimônio, 38411076;Primo Crosara;291;;Patrimônio;;;38411076;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2558;Risotolandia - Rc Bom Jesus Itajai;Risotolandia - Rc Bom Jesus Itajai;;;(4) 13641-3189;;;;;Delfim Mário Pádua Peixoto, 500, Praia Brava De Itajaí, 88306806;Delfim Mário Pádua Peixoto;500;;Praia Brava De Itajaí;;;88306806;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2685;Risotolandia - Rc Colegio Bosque;Risotolandia - Rc Colegio Bosque;;;(4) 13641-3189;;;;;Luiz Franceschi, 657, Thomaz Coelho, 83707072;Luiz Franceschi;657;;Thomaz Coelho;;;83707072;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2610;Risotolandia - Rc Falcon;Risotolandia - Rc Falcon;;;(4) 13641-3140;;;;;Marechal Rondon, 1368, Centro, 06093010;Marechal Rondon;1368;;Centro;;;06093010;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2730;Risotolandia - Rc Hosp. Unimed -;Risotolandia - Rc Hosp. Unimed -;;;(4) 13641-3189;;;;;Carlos Osternack, 144, Estrela, 84040120;Carlos Osternack;144;;Estrela;;;84040120;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2619;Risotolandia - Rc Ip Group;Risotolandia - Rc Ip Group;;;(4) 13641-3189;;;;;Br-277, Borda Do Campo, 83075000;Br-277;;;Borda Do Campo;;;83075000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2653;Risotolandia - Rc Marista Santa Maria;Risotolandia - Rc Marista Santa Maria;;;(4) 13641-3189;;;;;Luiz Franceschi, 657, Thomaz Coelho, 83707072;Luiz Franceschi;657;;Thomaz Coelho;;;83707072;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2526;Risotolandia - Rc Multilit Fibrocimento;Risotolandia - Rc Multilit Fibrocimento;;;(4) 13641-3189;;;;;Rui Barbosa, 2929, Ipê, 83055320;Rui Barbosa;2929;;Ipê;;;83055320;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2561;Risotolandia - Rc Multilit Industria;Risotolandia - Rc Multilit Industria;;;(4) 13641-3189;;;;;Rui Barbosa, 3329, Ipê, 83055320;Rui Barbosa;3329;;Ipê;;;83055320;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2761;Risotolandia - Rc Positivo;Risotolandia - Rc Positivo;;;;;;;;Joao Betega, 5200, Cidade Industrial, 81020430;Joao Betega;5200;;Cidade Industrial;;;81020430;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2630;Risotolandia - Rc Shelter;Risotolandia - Rc Shelter;;;(4) 13641-3018;;;;;Alto Paraná, 1453, Emiliano Perneta, 83324380;Alto Paraná;1453;;Emiliano Perneta;;;83324380;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2735;Risotolandia - Rcwhb Usinagem - Entr.Wie;Risotolandia - Rcwhb Usinagem - Entr.Wie;;;(4) 13641-3189;;;;;Wiegando Olsen, 1000, Cidade Industrial, 81460070;Wiegando Olsen;1000;;Cidade Industrial;;;81460070;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2705;Risotolandia - Renner;Risotolandia - Renner;;;(4) 16341-3160;;;;;Rs-118, 6511, Neópolis, 94100420;Rs-118;6511;;Neópolis;;;94100420;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2667;Risotolandia - Restaurante;Risotolandia - Restaurante;;;;;;;;Luiz Franceschi, 697, Thomaz Coelho, 83707072;Luiz Franceschi;697;;Thomaz Coelho;;;83707072;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2746;Risotolandia - Ribeirao Das Neves;Risotolandia - Ribeirao Das Neves;;;(4) 13641-3189;;;;;José Carlos Costa, 688, Liberdade, 33822722;José Carlos Costa;688;;Liberdade;;;33822722;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2625;Risotolandia - Riclan Brasil;Risotolandia - Riclan Brasil;;;(4) 13641-3189;;;;;Brasil 2567, 4801, Distrito Industrial, 13505900;Brasil 2567;4801;;Distrito Industrial;;;13505900;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2641;Risotolandia - Riclan Kennedy;Risotolandia - Riclan Kennedy;;;(4) 13641-3189;;;;;Presidente Dutra, 1001, Do Estadio, 13500970;Presidente Dutra;1001;;Do Estadio;;;13500970;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2516;Risotolandia - Riclan Kennegy;Risotolandia - Riclan Kennegy - Nao Usar;;;(4) 13641-3189;;;;;Presidente Kennedy, 1001, Do Estadio, 13500970;Presidente Kennedy;1001;;Do Estadio;;;13500970;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2704;Risotolandia - Risa Glass;Risotolandia - Risa Glass;;;(4) 13641-3189;;;;;Wiegando Olsen, 1600, Cidade Industrial, 81460070;Wiegando Olsen;1600;;Cidade Industrial;;;81460070;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2721;Risotolandia - Saae Barra Mansa;Risotolandia - Saae Barra Mansa;;;(4) 13641-3189;;;;;Homero Leite, 572, Saudade, 27345350;Homero Leite;572;;Saudade;;;27345350;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2763;Risotolandia Schweitzer-Swm3402;Risotolandia Schweitzer-Swm3402;;;(4) 13641-3064;;;;;Darcy Vargas, 325, Santanesia, 27195000;Darcy Vargas;325;;Santanesia;;;27195000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2589;Risotolandia - Sociesc Florianopolis;Risotolandia - Sociesc Florianopolis;;;(4) 13641-3189;;;;;Salvatina Feliciana Dos Santos, 525, Itacorubi, 88034001;Salvatina Feliciana Dos Santos;525;;Itacorubi;;;88034001;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2714;Risotolandia - Sociesc Itajai;Risotolandia - Sociesc Itajai;;;(4) 13641-3189;;;;;Delfim Mário Pádua Peixoto, Praia Brava De Itajaí, 88306806;Delfim Mário Pádua Peixoto;;;Praia Brava De Itajaí;;;88306806;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2565;Risotolandia - Tam;Risotolandia - Tam;;;(4) 13641-3189;;;;;Emílio Antonon, Aeroporto, 13212010;Emílio Antonon;;;Aeroporto;;;13212010;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2591;Risotolandia -Tcp  Paranagua;Risotolandia -Tcp  Paranagua;;;(4) 13641-3140;;;;;Portuaria, Dom Pedro Ii, 83203800;Portuaria;;;Dom Pedro Ii;;;83203800;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2536;Risotolandia - Tgm Sertaozinho;Risotolandia - Tgm Sertaozinho;;;(1) 14576-7181;;;;;Armando De Salles Oliveira, Distrito Industrial, 14175300;Armando De Salles Oliveira;;;Distrito Industrial;;;14175300;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2621;Risotolandia - Tintex;Risotolandia - Tintex;;;(4) 13641-3189;;;;;Ampélio Gazzetta, 111, Parque Residencial Francisco Lopes Iglesia, 13385510;Ampélio Gazzetta;111;;Parque Residencial Francisco Lopes Iglesia;;;13385510;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2530;Risotolandia - Tortuga Planalto;Risotolandia - Tortuga Planalto;;;(4) 13641-3189;;;;;Alberto Klemtz, 441, Portão, 80330380;Alberto Klemtz;441;;Portão;;;80330380;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2518;Risotolandia - Vinhedo White Martins;Risotolandia - Vinhedo White Martins;;;(4) 13641-3189;;;;;Iracema Lucas, 255, Distrito Industrial Benedito Storani, 13288172;Iracema Lucas;255;;Distrito Industrial Benedito Storani;;;13288172;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2669;Risotolandia - Weg Cestari;Risotolandia - Weg Cestari;;;(4) 13641-3140;;;;;Monte Alto, Perimetro Urbano, 15910000;Monte Alto;;;Perimetro Urbano;;;15910000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2773;Risotolandia - Whb - Fundicao;Risotolandia - Whb - Fundicao;;;(1) 13641-3189;;;;;Wiegando Olsen, 1600, Cidade Industrial, 81460070;Wiegando Olsen;1600;;Cidade Industrial;;;81460070;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2644;Rm - Luis Fernando;Rm - Luis Fernando;;;(1) 14577-0399;;;;;Doutor Samuel Porto, 351, Saúde, 04054010;Doutor Samuel Porto;351;;Saúde;;;04054010;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
428;Rocha Pan;Rocha Pan;;;(11) 2014-2144;;;;www.rochapan.com.br;Rua André de Almeida, 2100, Cidade São Mateus, Álvares Florence, SP, 03950000;Rua André de Almeida;2100;;Cidade São Mateus;Álvares Florence;SP;03950000;Geral / Outros;Sem Categoria;Não Atribuído;09/10/2014 20:15;14;0;Congelados
2506;Rodopan;Rodopan;;;(1) 12955-5457;;;;;Carmópolis De Minas, 1045, Vila Maria, 02116010;Carmópolis De Minas;1045;;Vila Maria;;;02116010;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2584;Rotisserie;Rotisserie;;;(1) 14347-9047;;;;;Mateos Demarchi, 156, Demarchi, 09820270;Mateos Demarchi;156;;Demarchi;;;09820270;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
190;Ryco Alimentos;Ryco Alimentos;;;(11) 3789-6689;;;;www.rycoalimentos.com.br;Rua Paolo Agostini, 658, Parque Ipê, Álvares Florence, SP, 05572190;Rua Paolo Agostini;658;;Parque Ipê;Álvares Florence;SP;05572190;Geral / Outros;Sem Categoria;Não Atribuído;09/10/2014 20:00;11;0;
2550;S&P - Oakberry Paraiso;S&P - Oakberry Paraiso;;;;;;;;Desembargador Eliseu Guilherme, 235, Paraiso, 04004030;Desembargador Eliseu Guilherme;235;;Paraiso;;;04004030;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
456;Sabor Da Mama;Sabor Da Mama;;;;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;10/11/2014 18:04;0;0;
487;Sabor e Minas Pão de Queijo;Sabor e Minas Pão de Queijo;;;(11) 4576-7720;;;;;Avenida José Moreira, 196, Jardim IV Centenário, Cananéia, SP;Avenida José Moreira;196;;Jardim IV Centenário;Cananéia;SP;;Geral / Outros;Sem Categoria;Não Atribuído;12/06/2015 18:44;1;0;
2701;Sabor Gourmet - Xig Pet Natural;Sabor Gourmet - Xig Pet Natural;;;(1) 93829-8000;;;;;Senador Feijó, 30, Centro, 13270110;Senador Feijó;30;;Centro;;;13270110;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
452;Saborama Bebidas;Saborama Bebidas;;;(11) 41370500;;compras@saborama.com.br;;;Rua Constantino Lopes, , 171, SP;Rua Constantino Lopes, ;171;;;;SP;;Geral / Outros;Sem Categoria;Não Atribuído;28/05/2015 19:04;3;0;
273;Sacia Hospitalar;Sacia Hospitalar;;;(11) 26010451;;;;;Conego Antônio Lessa, 166, SP;Conego Antônio Lessa;166;;;;SP;;Geral / Outros;Sem Categoria;Não Atribuído;23/07/2015 16:28;0;0;
2505;Sacia Vl Prudente;Sacia Vl Prudente;;;(1) 13384-8390;;;;;Pires Pimentel, 305, Parque Da Vila Prudente, 03138040;Pires Pimentel;305;;Parque Da Vila Prudente;;;03138040;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
192;Saint Luiger Sorvetes;Saint Luiger Sorvetes;;;(11) 4614-5457;;;;;Jose Menino, Faxinal, SP;Jose Menino;;;;Faxinal;SP;;Geral / Outros;Sem Categoria;Não Atribuído;15/01/2015 19:14;2;0;
669;Saint Peter Hotel;Saint Peter Hotel;;00887185000106;(17) 4009-4050;;;;;Rua Ondina, 360, Vila Redentora, Nova Brasilândia, SP, 15015205;Rua Ondina;360;;Vila Redentora;Nova Brasilândia;SP;15015205;Geral / Outros;Sem Categoria;Não Atribuído;30/09/2015 00:03;3;0;
483;SAJ;SAJ;;;(11) 3032-5939;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;28/05/2015 15:06;2;0;
380;Sakura Alimentos;Sakura Alimentos;;;(11) 2941-1177;;;;;Ordenacoes , 136, Álvares Florence, SP;Ordenacoes ;136;;;Álvares Florence;SP;;Geral / Outros;Sem Categoria;Não Atribuído;13/05/2015 22:44;3;0;
