ID;ID Servidor;Data;Empresa;Contato/Pessoa;Usuário;Texto do Histórico / Anotação
676;3789923;04/05/2015 17:25:58;Si Senor;;Renan;"Ja temos o produto PRO BAC AL homologado

esta comprando da ELFEN e da Ecolab"
689;3789583;04/05/2015 17:16:36;ZF Sachs;;Renan;Retorar dia 4/5/2015 
617;3788953;04/05/2015 16:57:27;Mae Terra;;Renan;"compra da Lure Quimica

Lure Alclor

Luregan"
686;3788637;04/05/2015 16:47:19;Mae Terra;;Renan;estamos se falando desde o dia 14/07/2014 ... desaceleramos devido a ela achar que estamos acelerados.... tentei contato hoje
608;3773472;30/04/2015 21:23:31;Wick Bold;;Renan;"Inicio com Thiago 7/1/2014

Teste do Sabonete - 15/01/2014

23/01 produto em analise - Thiago

9/4 - FISPQ e FT enviadas

13/05 - Pro Foam CHX enviado para teste

15/06 - Produto atendeu

16/09 - Conversei com Thiago se precisava de algo

1/04/2015 - Aguardando relatorio da qualidade com Foam CHX

"
654;3757851;30/04/2015 01:10:15;Frigorífico Cardeal;;Victor;Renan acompanhou com Adriana testes. Adriana envou e-mail para Roberta solicitando abertura para novo teste, pois Roberta foi emboraantes do fim da higienização no dia do acompanhamento. Ligar para alinhar tudo que precisa.
641;3734423;28/04/2015 18:36:11;Danone - Água;;Victor;VAAAAAAAAAAAAAAAIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
664;3733547;28/04/2015 18:12:34;Tirolez;;Victor;Disse que não pode me receber dia 29/04 pois está muito enrolada por causa da APAS semana que vem. Tentar outro dia.
616;3733316;28/04/2015 18:06:28;;;Victor;Tentar por intermédio do Kleber do BB
635;3733154;28/04/2015 18:01:55;Marvi;;Victor;Enviei e-mail para Robson solicitando consumo de cada produto. Cobrar.
609;3733111;28/04/2015 18:00:50;Casa Suíca;;Victor;Liguei para agendar visita para 29/04 e ela disse que tem muitos relatórios para entregar no dia 30/04 e está muito enrolada. Informei que vou para o interior dia 30 e retorno na semana do dia 11/05, e vou ligar para agendar visita.
644;3702745;27/04/2015 11:40:23;Predilecta;;Victor;Marquei visita, e agora vai começar a alinhar. Vai passar todos os produtos que usam e agendar teste.
690;3702713;27/04/2015 11:37:47;Santa Helena;;Victor;Regina disse que Michele não passou nada para ela, mas disse que vai ver, e pediu para eu retornar mais para o meio da semana.
638;3677917;23/04/2015 19:57:58;;;Victor;Deixei recado.
693;3677847;23/04/2015 19:55:31;Santa Helena;;Victor;Michele disse para tratar direto com a Regina.
636;3675493;23/04/2015 18:43:21;Yakult;;Victor;Enviado e-mail para Salustriano para ver se ele já tem uma data para acompanharmos a higienização.
691;3675447;23/04/2015 18:41:50;New Millen;;Victor;Enviado outro e-mail.
630;3675370;23/04/2015 18:39:28;BR Aves;;Victor;Visitar.
663;3674957;23/04/2015 18:27:03;;;Victor;Enviado e-mail para Zenaide para saber se está tudo bem.
639;3674491;23/04/2015 18:13:26;;;Victor;Enviei e-mail pedindo para agendar visita dia 08/05.
679;3672321;23/04/2015 17:03:49;Special Dog;;Victor;Enviado email para Tiago passar os produtos utilizados e quantidade para amostras.
637;3670874;23/04/2015 15:29:30;Fazendinha;;Victor;Levar amostras e testar às 9:00
698;3670867;23/04/2015 15:29:07;Fazendinha;;Victor;Separar amostras para levar quinta-feira.
625;3669963;23/04/2015 14:47:03;Bimbo;;Victor;Marcado visita para quarta-feira às 9:00.
672;3669803;23/04/2015 14:41:58;Vigor;;Victor;Enviado e-mail pedindo para visitar segunda-feira.
696;3669502;23/04/2015 14:33:12;Nestlé Purina PetCare;;Victor;Reunião marcada para segunda-feira (11/05) às 9:30.
677;3668931;23/04/2015 14:17:21;Frigol;;Victor;Conversado com Rogério. Agendar visita com Letícia.
622;3668770;23/04/2015 14:12:39;Kodilar;;Victor;Gerente Industrial já voltou de viagem mas ainda não deu resposta para Nathalia. Cobrar para voltar com os produtos para teste.
655;3668642;23/04/2015 14:09:04;;;Victor;A outra pessoa que trabalha com a Virginia volta de férias só dia 13 de Maio, daí ele vai ficar mais tranquila para receber visita. Agendar.
659;3668464;23/04/2015 14:04:12;Ultrapan;;Victor;Não consegue receber visita amanhã. Tentar agendar semana que vem.
601;3668444;23/04/2015 14:03:37;Marvi;;Victor;Passar cotação
699;3667896;23/04/2015 13:46:20;Grupo Hinomoto;;Victor;Retirar amostras na Proauto.
646;3667869;23/04/2015 13:45:47;;;Victor;Enviado e-mail informando que estarei pela região e perguntando se precisam de visita ou algo.
643;3667360;23/04/2015 13:30:22;Pão de Queijo e Cia;;Victor;Enviado e-mail solicitando visita amanhã.
618;3667218;23/04/2015 13:25:33;Frango nutribem;;Victor;Rafael está de férias. Volta só em Maio.
621;3667179;23/04/2015 13:24:22;Suiba Frigorifico;;Victor;Rodrigo disse que o produto é bom. Enviado cotação.
640;3665793;23/04/2015 12:35:08;Santa Casa e Unimed Limeira;;Victor;"Enviado e-mail para Liege solicitando nomes dos produtos utilizados na higiene geral e cozinha. Pedi também data para teste na lavanderia.



"
623;3665482;23/04/2015 12:22:56;;;Victor;Visitar terça-feira
562;3665170;23/04/2015 12:09:29;Pif Paf (Visconde do Rio Branco);;Victor;"Carlos Coelho está de férias desde o dia 04/04 (talvez volte semana que vem). Ana Claudia não está mais na unidade de Leopoldina.



Kharen estava na produção. Foi enviado e-mail tentando agendar visita."
596;3664958;23/04/2015 11:56:43;Bom Peixe Pescados;;Victor;Enviado email para Cesar (cesar.mariano@bompeixe.com.br) com cotação e solicitando visita para acompanhamento da higienização e teste.
549;3662705;22/04/2015 20:47:00;Bom Peixe Pescados;;Victor;Foi feita visita. Passar os produtos equivalente da Kimium e agendar teste.
563;3662473;22/04/2015 20:37:18;;;Victor;Está enrolado neste mês e no próximo. Ligar perto do fim de Maio.
538;3661666;22/04/2015 20:09:21;Fundação Salvador Arena;;Victor;Fez pedido. Deixar tudo em ordem.
558;3661545;22/04/2015 20:05:47;Top Cau;;Victor;Elaine está de licença maternidade. Falei com a Patricia, e ela agendou visita para terça-feira (28/04) às 9:30.
571;3661328;22/04/2015 19:59:14;Bimbo;;Victor;Pediu para ligar amanhã.
506;3661139;22/04/2015 19:53:45;Cory Alimentos;;Victor;Amostras entregues, testar quando Suelen voltar de férias.
573;3661094;22/04/2015 19:52:30;United Mills (Trio Alimentos);;Victor;Visita agendada para dia 30 de Abril às 8:00 com Matheus Xavier
568;3474345;06/04/2015 20:49:47;Suavipan;;Victor;Com Adriana
553;3474338;06/04/2015 20:49:30;Liotécnica;;Victor;Passei para a Adriana
578;3474203;06/04/2015 20:44:36;Lual Alimentos (Brassuk);;Victor;Passei para a Adriana.
586;3470913;06/04/2015 19:07:39;Kodilar;;Victor;Gerente industrial ainda está em Portugal. Não desistir.
567;3464906;06/04/2015 15:16:01;Aladim;;Victor;Enviei e-mail para a Geisa perguntando. Cobrar.
535;3464105;06/04/2015 14:44:37;Grupo Hinomoto;;Victor;Solicitado amostras para Simone. PRECISO PASSAR COTAÇÃO.
555;3462868;06/04/2015 14:07:29;;;Victor;Enviado outro email e deixado recado na caixa postal.
570;3462381;06/04/2015 13:53:33;Suiba Frigorifico;;Victor;Enviado e-mail para nfe.suiba@hotmail.com perguntando do teste do clorado,
575;3462276;06/04/2015 13:50:29;Santa Casa e Unimed Limeira;;Victor;Marcando visita para amanhã.
585;3461715;06/04/2015 13:34:07;;;Victor;Foi enviado e-mail. Acompanhar.
518;3461617;06/04/2015 13:31:08;Frango nutribem;;Victor;"Enviado email novamente.



Cobrar."
515;3460679;06/04/2015 12:58:47;;;Victor;Enviado email dizendo que vou para a região. Se precisarem de alguma coisa eu já levo.
511;3460055;06/04/2015 12:36:23;Nestlé Purina PetCare;;Victor;Odelço disse para reencaminhar e-mail e vai ver uma data para visita ainda em Abril. Cobrar retorno.
557;3459916;06/04/2015 12:31:09;Coca-Cola (Ribeirão Preto);;Victor;Mandei e-mail para a Karina pedindo o endereço do local no RJ.
534;3459592;06/04/2015 12:17:43;Bon-Mart;;Victor;Enviado e-mail perguntando se consegue inicar os processos.
564;3398261;30/03/2015 14:49:06;Alimentos Wilson;;Victor;Alinhar questões com Vera. Já foi deixado caderno e catálogo em mãos.
536;3397751;30/03/2015 14:32:44;Marilan;;Victor;Edenir estava afastado. Voltou hoje. Ainda não recebeu catálogo e caderno. Ligar mais para o final da semana.
517;3397750;30/03/2015 14:32:43;Marilan;;Victor;Edenir estava afastado. Voltou hoje. Ainda não recebeu catálogo e caderno. Ligar mais para o final da semana.
527;3396949;30/03/2015 14:07:40;Fundação Salvador Arena;;Victor;Pamela dissse que vai enviar um e-mail pedindo uma cotação para a gente.
565;3396886;30/03/2015 14:05:25;;;Victor;Enviei e-mail perguntando qual o próximo passo após os testes dos produtos.
587;3396671;30/03/2015 13:58:45;Bebidas Poty;;Victor;Sandra disse que só daqui a um tempo vai ver as questões dos químicos. É capaz de retornar, mas se ela não ligar, entrar em contato.
516;3396612;30/03/2015 13:56:23;;;Victor;Foi deixado caderno e conversado com Haroldo em 27/03. Acompanhar para ver se eles fazem pedido.
583;3396467;30/03/2015 13:51:56;Hospital São Lucas;;Victor;Fizeram pedido. Acompanhar entrega e troca de selastic.
503;3396293;30/03/2015 13:46:00;Cory Alimentos;;Victor;Foi pedido para Simone separar amostras.
505;3396132;30/03/2015 13:40:07;Cutrale Sucocítrico;;Victor;Enviado e-mail para Ayr perguntando a quantidade de produto necessária para análise.
598;3394860;30/03/2015 12:50:10;Bimbo;;Victor;"Ramal do Antonio Carvalho - 9312



Enviado e-mail com catalogo e solicitação para uma visita rápida."
574;3394485;30/03/2015 12:33:35;Suiba Frigorifico;;Victor;Falei com Rogério, ele não está a par. É só com o Rodrigo mesmo.
520;3394417;30/03/2015 12:30:34;Frigosul;;Victor;"Enviei e-mail hoje. Tentar visitar hoje mesmo em Aparecida D&#039;Oeste se der tempo."
530;3394341;30/03/2015 12:26:34;Tirolez;;Victor;Enviado email falando que vou estar por São Paulo a partir de quarta-feira. Ver se gostaria de receber visita.
560;3394265;30/03/2015 12:21:45;D'Guste;;Victor;"Ir acompanhando com Adriana da Unidade de Estrela D&#039;Oeste. Fizeram um pedido. Trabalhar para atender todas as unidades.



Ver o resultado do Pro Alkim e Alkim CL, limpa alumínio, 3000 CL e Pro Grun."
532;3394182;30/03/2015 12:17:22;Grupo Hinomoto;;Victor;Enviado email para Fernando perguntando a quantidade e onde ele usa os produtos: Derust SM (Santa Monica), Dicolube 200 (Diversey) e Removil Liquid (AEB). Cobrar resposta para agendar teste.
552;3343563;24/03/2015 18:03:53;;;Victor;Tentando marcar visita com Haroldo.
513;3343481;24/03/2015 18:01:53;Fundação Salvador Arena;;Victor;Enviado e-mail para Pamela perguntando se precisa de mais alguma informação.
547;3341874;24/03/2015 17:17:31;Ninfa;;Victor;"Andressa disse que está sendo bem assessorada nos produtos de limpeza. Cotou alcool gel e sabonete liquido e disse que os preços estão bons, mas o problema é o pedido mínimo.



Disse que quando houver necessidade, vai entrar  em contato."
509;3341436;24/03/2015 17:03:37;Santa Cruz;;Victor;Foi enviado novo email, pois telefone só chama.
594;3340187;24/03/2015 15:58:16;;;Victor;Os testes foram aprovados. Acompanhar para realizar venda. Pedi para testarem em outras diluições.
576;3340124;24/03/2015 15:50:51;;;Victor;Agendar com Luiz Fernando para alinhar questões.
540;3338882;24/03/2015 14:42:11;Doces Covizzi;;Victor;Mario casou, está de licença e só volta semana que vem.
539;3338386;24/03/2015 14:29:30;Santa Casa e Unimed Limeira;;Victor;A responsável na Santa Casa é Mariana. Ligar no (19) 3446-6100
600;3337139;24/03/2015 13:57:06;Predilecta;;Victor;Ainda não passou o consumo, está enrolada. Disse que vai passar e tentaremos marcar uma visita.
501;3337005;24/03/2015 13:54:01;Aladim;;Victor;Parece que testariam os produtos a partir de ontem. Geisa mandou e-mail perguntando sobra as fichas técnicas. Ligar mais para o fim da semana.
542;3336404;24/03/2015 13:38:58;Cutrale Sucocítrico;;Victor;Eric pediu para ligar amanhã neste mesmo horário, para ver questões da higienização da produção.
526;3336197;24/03/2015 13:33:01;Matilat Laticínios;;Victor;Alessandra saiu da empresa. Continuar tentando até a pessoa nova entrar.
545;3335702;24/03/2015 13:18:40;Kodilar;;Victor;Nathalia disse que o diretor estava viajando e retornou hoje. Ela não sabe se ele analisou a proposta. Assim que souber, me retorna.
561;3335231;24/03/2015 13:05:15;Bebidas Poty;;Victor;Sandra está em São Paulo e volta só amanhã.
541;3335058;24/03/2015 13:00:04;Arco-Íris;;Victor;Ana Lucia recebeu o caderno e pediu para deixar um pouco mais pra frente pois está muito enrolada.
593;3334332;24/03/2015 12:36:02;Bimbo;;Victor;Antonio Carvalho nunca atende. Liguei para Nivaldo de novo, ele passou outro numero, e ninguem atende também. Continuar tentando.
590;3333882;24/03/2015 12:19:43;Santa Helena;;Victor;Michele disse que Regina estava em um treinamento semana passada, que termina quarta-feira (25/03), e é melhor ligar mais para o fim da semana.
577;3218271;13/03/2015 19:05:18;Ninfa;;Victor;Enviado email. Vai responder pedindo cotação.
529;3218053;13/03/2015 18:57:30;United Mills (Trio Alimentos);;Victor;Matheus pediu para ligar no começo de Abril para agendar visita.
582;3217429;13/03/2015 18:38:06;Quatá Alimentos;;Victor;Visitar Robert quando estiver por Presidente Prudente visitando Hinomoto, Bon Mart e empresas de Marília. Ligar para combinar certinho.
595;3217089;13/03/2015 17:50:24;;;Victor;Silvio pediu para eu ligar na segunda-feira.
514;3216010;13/03/2015 17:10:03;;;Victor;Enviado e-mail perguntando sobre o acompanhamento. Aguardar resposta.
599;3215919;13/03/2015 17:05:55;Suiba Frigorifico;;Victor;Rodrigo está em Fortaleza. Pediu para eu ligar semana que vem que ele já estaria de volta.
572;3209896;13/03/2015 12:33:24;Frango Facio;;Victor;Enviei e-mail pergutando se gostaram. Aguardar resposta.
502;3209727;13/03/2015 12:28:04;Zinho Pão de Alho;;Victor;Difícil falar com esse cara. Enviado e-mail. Cobrar resposta.
543;3209350;13/03/2015 12:13:25;Cory Alimentos;;Victor;Enviado e-mail para Suelen solicitando quantidade de consumo. Cobrar
524;3209304;13/03/2015 12:10:10;Kodilar;;Victor;Foi enviado proposta por escrito. Vai ver com diretor industrial.
591;3209218;13/03/2015 12:06:12;Vigor;;Victor;"Enviado outro e-mail cobrando agendamento de visita.
"
510;3209151;13/03/2015 12:03:00;Bebidas Poty;;Victor;Já foi realizado visita e passado cotação. Acompanhar.
544;3209063;13/03/2015 11:57:05;Ryco Alimentos;;Victor;Novamente enviado e-mail para Evanildo. Cobrar resposta.
592;3209013;13/03/2015 11:53:59;Fundação Salvador Arena;;Victor;Enviado e-mail. Cobrar retorno.
588;3194120;12/03/2015 12:24:53;;;Victor;Material impresso. Iniciar segunda-feira.
519;3193324;12/03/2015 11:29:12;Laticinios Estrela D Oeste;;Victor;Recebeu a cotação. Vai comprar com alguém entre esta semana e a que vem. Visitar quando estiver por Estrela.
537;3189700;11/03/2015 19:57:16;New Millen;;Victor;"Fabiana respondeu ao e-mail dizendo que ainda estão analisando.



Ligar para cobrar."
581;3189558;11/03/2015 19:52:07;;;Victor;Acompanhar com Haroldo.
533;3187910;11/03/2015 19:01:23;Coca-Cola (Ribeirão Preto);;Victor;Desde o dia que a Karina passou o número, não consegui falar. Deixei recado de voz. Se não retornar, tentar novamente.
580;3187793;11/03/2015 18:58:06;Santa Helena;;Victor;Michele vai falar com Regina entre amanhã e sexta-feira. Ligar na semana que vem.
508;3185030;11/03/2015 13:00:04;Frango Facio;;Victor;Visitei Vitor e deixei 3000 CL. Ligar para ver se gostaram.
504;3185031;11/03/2015 12:49:32;;;Victor;Inicias uso de produtos segunda-feira. Imprimir material.
521;3167225;10/03/2015 14:58:12;Casa Suíca;;Victor;"Disse que não está disposta a trocar, mas aceita uma visita. A conversa foi boa.



Ligar novamente daqui duas semanas para agendar visita.



estrada velha de itu, 1401 - Jandira - cristiane.waki@casasuica.com.br"
531;3166594;10/03/2015 14:37:37;;;Victor;Falar com Amir.
551;3165981;10/03/2015 14:18:41;Casa Suíca;;Victor;Falar com Cristina
554;3165920;10/03/2015 14:16:40;Quatá Alimentos;;Victor;teodoro sampaio - (18) 3282-1214 - Robert
579;3165463;10/03/2015 14:01:49;Quatá Alimentos;;Victor;Tentar falar com Robert.
584;3158016;09/03/2015 19:02:44;Yakult;;Victor;Salustriano marcou para dia 17/03 (terça-feira) às 14:30.
597;3158015;09/03/2015 18:58:16;Frango Facio;;Victor;Visitar Walter Antonio amanhã cedo.
507;3158018;09/03/2015 18:40:36;;;Victor;Isabel disse que vai ter uma reunião hoje com Luiz Fernando, e vai saber quando vai começar a utilizar pa produtos. Ligar amanhã.
559;3158017;09/03/2015 18:39:07;;;Victor;Conversado com a Rubia. Está tudo ok. Acompanhar.
556;3158014;09/03/2015 17:11:53;Arco-Íris;;Victor;Deixado caderno para Ana Lúcia. Ligar para ver se consegue agendar uma visita.
569;3150359;09/03/2015 15:07:16;Bebidas Poty;;Victor;"Disse que trabalha com Ecolab e Diversey, é muito difícil trocar.



Visita agendada para quarta-feira, às 9:00."
566;3149796;09/03/2015 14:45:50;New Millen;;Victor;Enviado e-mail para Fabiana pedindo uma posição. Acompanhar.
525;3149628;09/03/2015 14:41:25;;;Victor;Ainda não testou. Ligar de novo.
589;3149587;09/03/2015 14:40:24;;;Victor;Foi passado para a Jéssica por e-mail.
512;3149309;09/03/2015 14:31:20;Aladim;;Victor;Enviei e-mail dizendo que eu gostaria de acompanhar a higienização. Cobrar resposta.
550;3148309;09/03/2015 14:04:30;Coca-Cola (Ribeirão Preto);;Victor;Karina enviou e-mail dizendo para verificar quem é responsável pela homologação com Lucas Amendola, no número (21) 2559-1378
528;3148163;09/03/2015 13:59:44;Arco-Íris;;Victor;"Compram da Ecolab e Diversey. Já abriram muito para testes, mas como estão trabalhando com poucos funcionários, estão evitando.



Deixar caderno e catálogo para Ana Lúcia. Depois enviar e-mail solicitando visita."
546;3147500;09/03/2015 13:39:26;Minalice;;Victor;"Valquíria disse que Sandro é da parte da manipulação, e seria o responsável.



Foi enviado e-mail para Sandro, que disse para passar lá quando estiver por Ribeirão Preto."
522;3147268;09/03/2015 13:30:46;Kodilar;;Victor;Aguardar resposta da Nathalia para agendar visita. Se não responder, cobrar.
523;3147137;09/03/2015 13:26:21;;;Victor;A limpeza da fábrica é feita pela Leccor. Passar essa Leccor para alguém.
548;3146064;09/03/2015 12:47:28;Hospital São Lucas;;Victor;Vai testar a Ecomaster. Ligar semana que vem.
495;3145742;09/03/2015 12:35:24;Grupo Hinomoto;;Victor;A pessoa retorna de férias dia 16, e não hoje. Tentar agendar junto com o Bon-Mart, que vai estar tranquilo depois do dia 18.
465;3145093;09/03/2015 11:54:41;;;Victor;"Felipe disse que por contrato, na Tyson vai continuar com a Diversey. Disse que assim que acalmar a correria, dá para parar um dia para almoçar.



Marcar alguma coisa."
462;3145073;09/03/2015 11:53:27;;;Victor;Felipe disse que em Novembro vai iniciar as conversas com possíveis fornecedores, para no início de 2016 começar a homologar. Acompanhar.
426;3144250;09/03/2015 00:26:32;Grill Hall;;Victor;Renan visitou. Dilamar disse que vai passar algumas coisas para a gente. Cobrar.
432;3144243;09/03/2015 00:23:53;Cory Alimentos;;Victor;"Já foi feito visita. Vai passar consumo aproximado dos produtos para podermos fazer teste. Cobrar resposta.
"
452;3144238;09/03/2015 00:22:14;Coca-Cola (Ribeirão Preto);;Victor;Deixado caderno e enviado email para Karina solicitando número para homologação. Cobrar resposta.
466;3144236;09/03/2015 00:21:32;Santa Helena;;Victor;Michele Costa disse que vai colocar Regina no circuito para fazermos teste. Cobrar Michele e Regina.
471;3144227;09/03/2015 00:15:58;Frango nutribem;;Victor;E-mail já enviado com fichas e fispqs, e solicitação para fazer teste sem custo. Cobrar resposta.
450;3111068;05/03/2015 00:43:21;Frango nutribem;;Victor;Passar todas as informações que estão marcadas no caderno.
490;3111058;05/03/2015 00:40:34;Frango Ouro;;Victor;Ler todo o histórico antes de ligar para a Débora.
413;3098229;04/03/2015 13:17:43;;;Victor;Gabriel disse que estão passando por auditoria e analisando estas questões neste mês. No próximo mês vai dar foco à questão dos produtos, pois querem virar o próximo semestre já trabalhando com a gente.
428;3092825;03/03/2015 20:01:22;Yakult;;Victor;"Salustriano está enrolado por enquanto, pois está entrando as 15:00 hrs e saindo à 1:00, e neste horário acontecem muitos procedimentos que impedem receber uma visita.



Pediu para ligar semana que vem, porque aí ele já vai ter a escala, e saber quando ele vai voltar a entrar cedo."
475;3087110;03/03/2015 17:10:49;Grupo Ionic;;Victor;Combinado com João Marcelo para quinta-feira.. Só pediu para ligar um pouquinho antes de ir para ver se ele está por lá.
492;3086692;03/03/2015 16:51:36;Frigosul;;Victor;"Marcela ainda não foi para Aparecida d&#039;Oeste. Disse que talvez vá na quinta-feira. Pediu para ligar na segunda-feira."
431;3086524;03/03/2015 16:42:57;Zippy Alimentos;;Victor;"Bruna disse que ainda estão comprando da R2 mas já passou tudo para o Junior, que não está podendo dar prioridade neste assunto agora.



Tem mais pessoas acima do Junior envolvidas no circuito, mas depois que a Braspeixe comprou, eles estão dando prioridade a outras questões."
410;3085039;03/03/2015 14:55:10;Predilecta;;Victor;Ligar amanhã para confirmar a visita na quinta-feira cedo.
443;3084439;03/03/2015 14:34:30;Grill Hall;;Victor;Renan vai visitar amanhã as 10:00.
423;3083701;03/03/2015 14:09:38;Zippy Alimentos;;Victor;Retomar
446;3083315;03/03/2015 13:58:36;Damm Pescados;;Victor;Passei para o Ivan
417;3083079;03/03/2015 13:50:42;Fundação Salvador Arena;;Victor;Ainda não resolveu nada, e pelo jeito, está enrolado. Acompanhar.
411;3081765;03/03/2015 13:07:45;Frango Facio;;Victor;"Vitor disse que é tudo por comprar, com Walter Antonio. Foi enviado email para os dois solicitando visita.



Aguardar."
406;3081515;03/03/2015 12:58:57;Matilat Laticínios;;Victor;Está disposta a receber visita na segunda quinzena do mês. Ligar para agendar.
473;3079986;03/03/2015 12:06:07;Salgadinhos Fabitos;;Victor;Enviado e-mail solicitando visita.
485;3075643;02/03/2015 20:18:03;Matilat Laticínios;;Victor;Alessandra entra as 7:00 ligar neste horário.
433;3075497;02/03/2015 20:11:32;Yakult;;Victor;Foi deixado recado. Se ele não retornar, ligar amanhã de novo.
422;3075341;02/03/2015 20:05:12;Grupo Hinomoto;;Victor;"Joel disse que está disposto a receber visita. A pessoa que usa os químicos está de férias e retorna semana que vem. Disse que fica mais fácil receber visita junto desta pessoa.



Foi reencaminhado e-mail de Novembro que estava voltando."
457;3075144;02/03/2015 19:58:29;;;Victor;"Enviado outro e-mail. Aguardar e cobrar.
"
441;3074982;02/03/2015 19:53:27;Vigor;;Victor;"Paulo pediu para enviar email cobrando uma data para visita.



Cobrar se não obtiver resposta."
496;3074983;02/03/2015 19:53:27;Vigor;;Victor;"Paulo pediu para enviar email cobrando uma data para visita.



Cobrar se não obtiver resposta."
401;3074505;02/03/2015 19:37:26;Grupo Ionic;;Victor;Davi pediu para ligar amanhã de manhã para combinar com o João Marcelo.
481;3074450;02/03/2015 19:35:32;Kodilar;;Victor;Ligar no meio da semana para agendar visita.
483;3074341;02/03/2015 19:32:02;Bom Peixe Pescados;;Victor;"NÃO ESQUECER!!!



Ela está muito enrolada neste período de quaresma. Ligar depois da Páscoa.



Visita agendada para o dia 22 de Abril às 10:00!"
474;3074056;02/03/2015 19:23:29;Santa Helena;;Victor;"Conversado com Regina novamente e tudo tem que ser pela Michele Costa no ramal 1185 antes de qualquer coisa. Depois a Regina entra no circuito.



Agendado visita com a Michele Costa na quinta-feira. Michele está passando algumas coisas para Fran, que acabou de entrar na empresa.



VISITAR CEDO!"
487;3073748;02/03/2015 19:14:13;Special Dog;;Victor;E-mail enviado novamente.
469;3073201;02/03/2015 18:58:06;Rocha Pan;;Victor;"Vai fazer pedido amanhã.
Renan ficou de passar lá hj (09/03)"
451;3072813;02/03/2015 18:46:47;Tirolez;;Victor;Converas com Amanda foi boa. Disse que mora em Ribeirão Pires e tal. Vai começar a ver estas questões daqui 15 dias. Ligar em ficar em cima.
467;3071415;02/03/2015 18:07:29;Kopenhagen;;Victor;"Andrea Nascimento - (11) 4689-9033 entrou no lugar da Tassia.



Passei e-mail com catálogo e ficamos de agendar uma visita."
454;3071082;02/03/2015 17:57:25;Pão de Queijo e Cia;;Victor;Pedi para Renan passar lá porque está foda. Fica em Americana.
477;3070736;02/03/2015 17:47:53;;;Victor;"Foi enviado mais um e-mail.



Acompanhar."
419;3070641;02/03/2015 17:44:59;;;Victor;Deixar um caderno para Suelen quando estiver pelo Paraná.
403;3070158;02/03/2015 17:29:51;;;Victor;Enviado e-mail para Silvio para ver se tem alguma novidade com relação as cotações.
421;3070085;02/03/2015 17:27:38;New Millen;;Victor;Fabiana estava ocupada. Disse que vai retornar.
430;3070043;02/03/2015 17:26:08;United Mills (Trio Alimentos);;Victor;"Nathalia verificou o e-mail. Vai conversar com Matheus Xavier e agendar visita. Ficar em cima.



Conversamos até sobre as barrinhas de proteína que eu estou consumindo muito."
416;3069350;02/03/2015 17:07:41;Nestlé Purina PetCare;;Victor;Conversado com Odelço. Ele não tinha recebido o e-mail, mas agora já recebeu e vai responder. Manter contato, pois não é sempre que a central abre para novos fornecedores. Tentar ligar sempre às segundas-feiras que é mais fácil de encontrá-lo.
468;3068939;02/03/2015 16:48:48;;;Victor;Virginia ainda está enrolada, só vai receber visita em Maio. Ligar lá para o meio de Abril para ver como estão e agendar testes.
476;3068788;02/03/2015 16:41:34;Frango Facio;;Victor;Ligar para Victor e agendar visita.
459;3068583;02/03/2015 16:29:31;;;Victor;Deixar 3000CL e retirar o 2000CL
482;3067877;02/03/2015 15:22:40;;;Victor;Enviado e-mail para Gabriel. Cobrar resposta.
438;3067491;02/03/2015 14:58:27;Predilecta;;Victor;Anaille vai passar os produtos que usam e quantidades para eu ver se a gente consegue atendê-los.
498;3067313;02/03/2015 14:51:32;Grill Hall;;Victor;Dilamar está em viagem. Ligar amanhã.
484;3067287;02/03/2015 14:50:14;Ultrapan;;Victor;Passado e-mail para Renan visitar se quiser enquanto eu estou longe. Qualquer coisa, tentar passar lá um dia.
455;3066642;02/03/2015 14:28:31;;;Victor;"Foi enviado catálogo para Manuela, e dito que se tivesse algum problema durante essa greve de caminhoneiros, que estaríamos a disposição.



Deixar caderno quando estiver indo para Estrela D&#039;Oeste."
453;3066453;02/03/2015 14:22:40;Damm Pescados;;Victor;Passar para o Ivan.
494;3066373;02/03/2015 14:19:56;;;Victor;"Bete informou que só usa o peracético e o alcalino clorado. Disse que está sendo muito bem atendida e lembra de quando conversamos antes.



Não pensa em trocar e está resistente para receber visita. Ir mantendo contato pois ela tem boa memória."
405;3066057;02/03/2015 14:10:44;Pão de Queijo do Maestro;;Victor;Precisa falar com a Claudia. Ligar terça-feira pela manhã.
458;3065988;02/03/2015 14:08:28;;;Victor;e-mail enviado para luiz fernando perguntando quando iniciarão o uso dos produtos. Acompanhar os primeiros processos.
461;3065701;02/03/2015 13:58:50;Frango nutribem;;Victor;Visita marcada para quarta-feira as 16:00
404;3065206;02/03/2015 13:42:54;;;Victor;Ana Carolina tirou dúvidas mas ainda não testou. Ligar e acompanhar.
407;3065108;02/03/2015 13:39:46;Bebidas Poty;;Victor;Está em reunião. Deixei recado.
440;3064963;02/03/2015 13:34:43;Bon-Mart;;Victor;Vai ter três auditorias nos próximos dias (1 missão e 2 do Ministério),pediu para ligar depois do dia 18.
420;3063953;02/03/2015 12:56:08;Zinho Pão de Alho;;Victor;Visitar quando for visitar a Cory em Ribeirão Preto.
447;3063854;02/03/2015 12:52:25;Frimesa - Medianeira;;Victor;Dar foco assim que terminar HCancer e Estrela Alimentos.
